	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_empty.c3d
	FVHL	FVHL	FVHL	FVHR	FVHR	FVHR
	TARGET	TARGET	TARGET	TARGET	TARGET	TARGET
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
6120	0.11379	1.87345	0.07976	0.39580	1.89370	0.07406
6121	0.11406	1.88212	0.08049	0.39622	1.90180	0.07349
6122	0.11441	1.89090	0.07944	0.39652	1.91012	0.07363
6123	0.11522	1.89915	0.07953	0.39729	1.91893	0.07364
6124	0.11536	1.90853	0.08003	0.39799	1.92719	0.07367
6125	0.11642	1.91821	0.08033	0.39834	1.93592	0.07431
6126	0.11701	1.92764	0.08027	0.39976	1.94427	0.07384
6127	0.11784	1.93744	0.08078	0.40016	1.95356	0.07492
6128	0.11863	1.94738	0.08042	0.40120	1.96262	0.07439
6129	0.11958	1.95728	0.08011	0.40194	1.97212	0.07432
6130	0.12005	1.96806	0.08010	0.40263	1.98147	0.07352
6131	0.12073	1.97866	0.08003	0.40387	1.99204	0.07280
6132	0.12174	1.98935	0.08050	0.40465	2.00251	0.07333
6133	0.12275	2.00035	0.08038	0.40539	2.01267	0.07368
6134	0.12332	2.01073	0.08063	0.40621	2.02251	0.07374
6135	0.12462	2.02243	0.08043	0.40720	2.03298	0.07385
6136	0.12574	2.03412	0.08040	0.40822	2.04357	0.07344
6137	0.12632	2.04515	0.08052	0.40920	2.05566	0.07359
6138	0.12709	2.05682	0.08052	0.41033	2.06716	0.07329
6139	0.12833	2.06918	0.08050	0.41105	2.07867	0.07351
6140	0.12892	2.08115	0.08088	0.41173	2.09017	0.07391
6141	0.12972	2.09318	0.08066	0.41257	2.10186	0.07399
6142	0.13074	2.10551	0.08074	0.41333	2.11402	0.07394
6143	0.13194	2.11769	0.08105	0.41447	2.12633	0.07339
6144	0.13248	2.13063	0.08081	0.41536	2.13906	0.07337
6145	0.13317	2.14326	0.08098	0.41650	2.15189	0.07253
6146	0.13408	2.15620	0.08115	0.41659	2.16488	0.07317
6147	0.13499	2.16864	0.08150	0.41795	2.17789	0.07368
6148	0.13572	2.18177	0.08152	0.41853	2.19088	0.07368
6149	0.13652	2.19437	0.08079	0.41919	2.20409	0.07349
6150	0.13697	2.20754	0.08145	0.41971	2.21748	0.07353
6151	0.13721	2.22028	0.08197	0.42022	2.23145	0.07403
6152	0.13766	2.23303	0.08139	0.42048	2.24557	0.07397
6153	0.13773	2.24605	0.08151	0.42011	2.25938	0.07384
6154	0.13778	2.25904	0.08137	0.42025	2.27315	0.07369
6155	0.13808	2.27173	0.08031	0.42024	2.28718	0.07295
6156	0.13798	2.28422	0.07993	0.42077	2.30155	0.07234
6157	0.13804	2.29700	0.08045	0.42060	2.31610	0.07203
6158	0.13753	2.30917	0.08042	0.41994	2.33048	0.07271
6159	0.13750	2.32216	0.07996	0.41945	2.34474	0.07286
6160	0.13748	2.33426	0.08017	0.41850	2.35814	0.07246
6161	0.13690	2.34659	0.07958	0.41804	2.37224	0.07192
6162	0.13629	2.35878	0.07975	0.41802	2.38630	0.07092
6163	0.13632	2.37073	0.07922	0.41771	2.40044	0.07072
6164	0.13575	2.38300	0.07880	0.41693	2.41413	0.07114
6165	0.13539	2.39485	0.07861	0.41610	2.42724	0.07145
6166	0.13530	2.40714	0.07894	0.41574	2.44026	0.07162
6167	0.13462	2.41944	0.07845	0.41512	2.45288	0.07122
6168	0.13503	2.43186	0.07856	0.41573	2.46568	0.07062
6169	0.13497	2.44420	0.07910	0.41599	2.47800	0.07060
6170	0.13463	2.45681	0.07865	0.41559	2.48989	0.07118
6171	0.13458	2.46809	0.07899	0.41554	2.50166	0.07193
6172	0.13407	2.47956	0.07903	0.41503	2.51284	0.07104
6173	0.13392	2.49208	0.07949	0.41521	2.52465	0.07088
6174	0.13499	2.50399	0.07844	0.41496	2.53681	0.07044
6175	0.13449	2.51554	0.07822	0.41549	2.54868	0.06999
6176	0.13487	2.52653	0.07778	0.41504	2.55946	0.07056
6177	0.13437	2.53769	0.07832	0.41487	2.57027	0.07093
6178	0.13464	2.54859	0.07858	0.41506	2.58103	0.07117
6179	0.13414	2.55948	0.07925	0.41539	2.59124	0.07232
6180	0.13422	2.57041	0.07909	0.41553	2.60117	0.07236
6181	0.13412	2.58089	0.07917	0.41531	2.61179	0.07159
6182	0.13446	2.59151	0.07874	0.41563	2.62198	0.07156
6183	0.13449	2.60230	0.07828	0.41549	2.63204	0.07074
6184	0.13474	2.61145	0.07727	0.41564	2.64164	0.07079
6185	0.13495	2.62249	0.07797	0.41594	2.65138	0.07068
6186	0.13464	2.63176	0.07826	0.41561	2.66063	0.07083
6187	0.13512	2.64177	0.07817	0.41623	2.66949	0.07115
6188	0.13588	2.65132	0.07730	0.41667	2.67808	0.07133
6189	0.13547	2.66056	0.07819	0.41679	2.68690	0.07051
6190	0.13577	2.66996	0.07789	0.41760	2.69588	0.07056
6191	0.13644	2.67932	0.07783	0.41790	2.70422	0.07070
6192	0.13678	2.68867	0.07844	0.41806	2.71278	0.07127
6193	0.13706	2.69655	0.07840	0.41777	2.72068	0.07119
6194	0.13679	2.70507	0.07847	0.41849	2.72926	0.07141
6195	0.13693	2.71357	0.07841	0.41891	2.73701	0.07196
6196	0.13776	2.72241	0.07910	0.41917	2.74444	0.07147
6197	0.13834	2.73032	0.07816	0.41982	2.75185	0.07121
6198	0.13842	2.73734	0.07848	0.41979	2.75990	0.07144
6199	0.13833	2.74566	0.07788	0.42027	2.76693	0.07043
6200	0.13875	2.75280	0.07786	0.42085	2.77419	0.07051
6201	0.13911	2.76038	0.07757	0.42063	2.78132	0.07033
6202	0.13994	2.76847	0.07842	0.42122	2.78812	0.06980
6203	0.14030	2.77494	0.07801	0.42218	2.79518	0.07016
6204	0.14071	2.78338	0.07914	0.42242	2.80130	0.07018
6205	0.14050	2.78927	0.07863	0.42309	2.80720	0.07110
6206	0.14130	2.79566	0.07772	0.42355	2.81331	0.07085
6207	0.14111	2.80226	0.07765	0.42396	2.81938	0.07036
6208	0.14217	2.80860	0.07822	0.42454	2.82599	0.07028
6209	0.14203	2.81444	0.07892	0.42471	2.83224	0.07066
6210	0.14227	2.82016	0.07830	0.42447	2.83819	0.07057
6211	0.14228	2.82570	0.07808	0.42456	2.84389	0.07087
6212	0.14278	2.83224	0.07827	0.42498	2.84974	0.07168
6213	0.14339	2.83840	0.07854	0.42524	2.85535	0.07113
6214	0.14340	2.84354	0.07826	0.42562	2.86046	0.07142
6215	0.14368	2.84895	0.07817	0.42604	2.86565	0.07092
6216	0.14442	2.85446	0.07818	0.42644	2.87031	0.07098
6217	0.14500	2.86024	0.07824	0.42715	2.87541	0.07150
6218	0.14541	2.86547	0.07865	0.42778	2.87911	0.07002
6219	0.14605	2.87035	0.07831	0.42881	2.88414	0.07057
6220	0.14648	2.87554	0.07873	0.42914	2.88889	0.07098
6221	0.14658	2.87997	0.07845	0.42931	2.89324	0.07112
6222	0.14706	2.88457	0.07866	0.42956	2.89775	0.07165
6223	0.14737	2.88903	0.07899	0.42984	2.90205	0.07132
6224	0.14750	2.89337	0.07911	0.42989	2.90602	0.07138
6225	0.14766	2.89757	0.07837	0.43017	2.91073	0.07155
6226	0.14743	2.90133	0.07833	0.43027	2.91507	0.07146
6227	0.14786	2.90556	0.07868	0.43058	2.91884	0.07075
6228	0.14807	2.90954	0.07841	0.43057	2.92313	0.07154
6229	0.14819	2.91313	0.07836	0.43041	2.92695	0.07197
6230	0.14895	2.91751	0.07890	0.43126	2.92983	0.07127
6231	0.14921	2.92070	0.07819	0.43160	2.93375	0.07096
6232	0.14884	2.92447	0.07818	0.43212	2.93666	0.07126
6233	0.14947	2.92739	0.07782	0.43219	2.94047	0.07091
6234	0.14941	2.93062	0.07839	0.43227	2.94372	0.07057
6235	0.14946	2.93306	0.07773	0.43200	2.94719	0.07136
6236	0.14991	2.93701	0.07857	0.43216	2.95012	0.07145
6237	0.15025	2.93986	0.07826	0.43200	2.95335	0.07180
6238	0.15041	2.94271	0.07792	0.43275	2.95621	0.07141
6239	0.15066	2.94575	0.07806	0.43300	2.95876	0.07089
6240	0.15060	2.94835	0.07817	0.43288	2.96049	0.07098
6241	0.15134	2.95047	0.07800	0.43329	2.96365	0.07161
6242	0.15105	2.95268	0.07809	0.43380	2.96560	0.07125
6243	0.15121	2.95518	0.07814	0.43414	2.96821	0.07158
6244	0.15143	2.95745	0.07831	0.43396	2.97003	0.07143
6245	0.15167	2.95957	0.07841	0.43385	2.97167	0.07128
6246	0.15186	2.96175	0.07830	0.43418	2.97405	0.07123
6247	0.15163	2.96306	0.07853	0.43454	2.97565	0.07172
6248	0.15212	2.96502	0.07808	0.43460	2.97696	0.07156
6249	0.15212	2.96621	0.07793	0.43452	2.97813	0.07163
6250	0.15203	2.96693	0.07803	0.43434	2.97993	0.07122
6251	0.15228	2.96820	0.07788	0.43457	2.98049	0.07097
6252	0.15280	2.96955	0.07858	0.43481	2.98101	0.07093
6253	0.15276	2.97036	0.07894	0.43477	2.98164	0.07104
6254	0.15287	2.97065	0.07907	0.43506	2.98190	0.07103
6255	0.15285	2.97073	0.07903	0.43495	2.98174	0.07108
6256	0.15290	2.97039	0.07846	0.43493	2.98185	0.07112
6257	0.15292	2.97032	0.07851	0.43496	2.98173	0.07161
6258	0.15289	2.97014	0.07856	0.43512	2.98142	0.07128
6259	0.15291	2.97002	0.07858	0.43514	2.98117	0.07139
6260	0.15295	2.96974	0.07877	0.43522	2.98096	0.07147
6261	0.15296	2.96935	0.07870	0.43524	2.98047	0.07127
6262	0.15295	2.96908	0.07855	0.43499	2.98004	0.07202
6263	0.15253	2.96841	0.07857	0.43491	2.97989	0.07206
6264	0.15249	2.96805	0.07878	0.43496	2.98017	0.07120
6265	0.15223	2.96756	0.07842	0.43487	2.98013	0.07124
6266	0.15222	2.96731	0.07843	0.43445	2.98021	0.07123
6267	0.15203	2.96688	0.07811	0.43428	2.98012	0.07130
6268	0.15209	2.96681	0.07818	0.43436	2.97982	0.07180
6269	0.15213	2.96667	0.07835	0.43429	2.97995	0.07131
6270	0.15199	2.96610	0.07814	0.43423	2.97977	0.07138
6271	0.15193	2.96578	0.07836	0.43422	2.97932	0.07134
6272	0.15168	2.96503	0.07855	0.43412	2.97917	0.07131
6273	0.15144	2.96424	0.07835	0.43404	2.97882	0.07118
6274	0.15124	2.96370	0.07846	0.43395	2.97856	0.07125
6275	0.15130	2.96261	0.07863	0.43348	2.97824	0.07132
6276	0.15119	2.96170	0.07835	0.43348	2.97738	0.07149
6277	0.15034	2.95943	0.07803	0.43292	2.97700	0.07142
6278	0.15044	2.95756	0.07793	0.43243	2.97628	0.07094
6279	0.14952	2.95621	0.07832	0.43211	2.97556	0.07067
6280	0.14896	2.95303	0.07849	0.43139	2.97472	0.07080
6281	0.14834	2.95060	0.07818	0.43057	2.97408	0.07035
6282	0.14758	2.94691	0.07792	0.42949	2.97349	0.07064
6283	0.14738	2.94365	0.07793	0.42856	2.97223	0.07064
6284	0.14615	2.93955	0.07794	0.42754	2.97000	0.07030
6285	0.14598	2.93607	0.07788	0.42708	2.96873	0.07084
6286	0.14565	2.93085	0.07701	0.42621	2.96592	0.07041
6287	0.14509	2.92672	0.07809	0.42575	2.96299	0.06977
6288	0.14514	2.92245	0.07781	0.42501	2.95974	0.06969
6289	0.14520	2.91728	0.07741	0.42499	2.95647	0.07042
6290	0.14578	2.91187	0.07749	0.42493	2.95188	0.06982
6291	0.14564	2.90649	0.07753	0.42538	2.94726	0.06997
6292	0.14622	2.90100	0.07782	0.42559	2.94239	0.07055
6293	0.14726	2.89556	0.07808	0.42677	2.93673	0.06915
6294	0.14785	2.88881	0.07819	0.42749	2.93081	0.07041
6295	0.14819	2.88271	0.07808	0.42796	2.92457	0.07056
6296	0.14905	2.87557	0.07813	0.42858	2.91764	0.06968
6297	0.14979	2.86869	0.07863	0.42947	2.91119	0.07046
6298	0.15015	2.86060	0.07837	0.43007	2.90393	0.06990
6299	0.15082	2.85226	0.07813	0.43027	2.89678	0.07012
6300	0.15164	2.84472	0.07821	0.43063	2.88954	0.07034
6301	0.15230	2.83590	0.07781	0.43105	2.88149	0.07004
6302	0.15324	2.82682	0.07762	0.43196	2.87336	0.06995
6303	0.15427	2.81792	0.07724	0.43255	2.86499	0.06985
6304	0.15505	2.80854	0.07754	0.43347	2.85660	0.07031
6305	0.15597	2.79856	0.07726	0.43421	2.84722	0.07034
6306	0.15678	2.78870	0.07759	0.43505	2.83778	0.07047
6307	0.15830	2.77911	0.07776	0.43617	2.82835	0.07094
6308	0.15981	2.76933	0.07771	0.43759	2.81880	0.07104
6309	0.16130	2.75916	0.07809	0.43975	2.80943	0.06998
6310	0.16300	2.74931	0.07906	0.44121	2.79910	0.07122
6311	0.16461	2.73896	0.07946	0.44254	2.78877	0.07195
6312	0.16556	2.72809	0.07937	0.44375	2.77726	0.07196
6313	0.16762	2.71855	0.08009	0.44553	2.76669	0.07177
6314	0.16830	2.70682	0.07887	0.44756	2.75656	0.07175
6315	0.17033	2.69566	0.07844	0.44906	2.74578	0.07101
6316	0.17161	2.68445	0.07845	0.44969	2.73530	0.07030
6317	0.17307	2.67349	0.07854	0.45090	2.72525	0.07041
6318	0.17495	2.66213	0.07826	0.45218	2.71413	0.07002
6319	0.17604	2.65055	0.07767	0.45365	2.70347	0.07119
6320	0.17812	2.63911	0.07916	0.45464	2.69188	0.07135
6321	0.17945	2.62669	0.07826	0.45624	2.68036	0.07141
6322	0.18088	2.61478	0.07876	0.45837	2.66957	0.07147
6323	0.18281	2.60261	0.07914	0.46052	2.65824	0.07186
6324	0.18484	2.59060	0.07873	0.46186	2.64645	0.07249
6325	0.18640	2.57866	0.07984	0.46339	2.63465	0.07295
6326	0.18805	2.56680	0.07933	0.46502	2.62285	0.07322
6327	0.19017	2.55452	0.07964	0.46697	2.61030	0.07260
6328	0.19269	2.54276	0.07972	0.46979	2.59837	0.07204
6329	0.19488	2.52972	0.07897	0.47160	2.58600	0.07184
6330	0.19739	2.51785	0.07989	0.47428	2.57409	0.07106
6331	0.19898	2.50513	0.07909	0.47577	2.56183	0.07152
6332	0.20106	2.49286	0.07955	0.47823	2.54916	0.07158
6333	0.20304	2.48044	0.07961	0.48031	2.53666	0.07188
6334	0.20498	2.46732	0.07960	0.48248	2.52387	0.07252
6335	0.20710	2.45483	0.07923	0.48470	2.51123	0.07208
6336	0.20895	2.44193	0.07915	0.48627	2.49848	0.07163
6337	0.21192	2.42942	0.07875	0.48854	2.48603	0.07168
6338	0.21398	2.41698	0.07888	0.49088	2.47373	0.07095
6339	0.21649	2.40462	0.07891	0.49322	2.46116	0.07149
6340	0.21901	2.39198	0.07916	0.49602	2.44778	0.07140
6341	0.22102	2.37983	0.07902	0.49823	2.43485	0.07163
6342	0.22330	2.36700	0.07941	0.50125	2.42169	0.07180
6343	0.22561	2.35469	0.07953	0.50356	2.40872	0.07168
6344	0.22775	2.34164	0.07970	0.50560	2.39598	0.07150
6345	0.22999	2.32931	0.07941	0.50732	2.38348	0.07178
6346	0.23199	2.31681	0.07974	0.50966	2.37070	0.07176
6347	0.23456	2.30414	0.08025	0.51160	2.35793	0.07191
6348	0.23654	2.29145	0.08047	0.51437	2.34466	0.07249
6349	0.23849	2.27882	0.08039	0.51664	2.33167	0.07274
6350	0.24085	2.26606	0.08034	0.51912	2.31917	0.07341
6351	0.24279	2.25408	0.08106	0.52097	2.30663	0.07338
6352	0.24525	2.24157	0.08102	0.52262	2.29401	0.07356
6353	0.24728	2.22943	0.08143	0.52519	2.28160	0.07334
6354	0.24896	2.21686	0.08133	0.52718	2.26913	0.07373
6355	0.25119	2.20493	0.08171	0.52943	2.25673	0.07373
6356	0.25319	2.19296	0.08170	0.53173	2.24381	0.07421
6357	0.25528	2.18069	0.08175	0.53407	2.23124	0.07437
6358	0.25773	2.16904	0.08222	0.53593	2.21882	0.07454
6359	0.25958	2.15710	0.08158	0.53789	2.20668	0.07416
6360	0.26189	2.14552	0.08178	0.53996	2.19437	0.07347
6361	0.26387	2.13387	0.08108	0.54225	2.18266	0.07320
6362	0.26574	2.12275	0.08062	0.54453	2.17050	0.07227
6363	0.26774	2.11110	0.08051	0.54690	2.15892	0.07268
6364	0.26948	2.09968	0.08027	0.54873	2.14721	0.07304
6365	0.27125	2.08847	0.08075	0.55038	2.13561	0.07342
6366	0.27244	2.07767	0.08116	0.55177	2.12436	0.07380
6367	0.27405	2.06636	0.08024	0.55312	2.11333	0.07353
6368	0.27549	2.05639	0.08069	0.55449	2.10245	0.07284
6369	0.27676	2.04590	0.08125	0.55650	2.09264	0.07263
6370	0.27836	2.03568	0.08068	0.55725	2.08241	0.07253
6371	0.27958	2.02581	0.08120	0.55852	2.07244	0.07317
6372	0.28129	2.01571	0.08163	0.55984	2.06225	0.07362
6373	0.28258	2.00637	0.08125	0.56151	2.05209	0.07366
6374	0.28333	1.99666	0.08184	0.56308	2.04222	0.07399
6375	0.28538	1.98760	0.08163	0.56486	2.03303	0.07438
6376	0.28657	1.97837	0.08139	0.56618	2.02347	0.07437
6377	0.28770	1.96967	0.08141	0.56692	2.01427	0.07371
6378	0.28898	1.96154	0.08147	0.56828	2.00587	0.07363
6379	0.28989	1.95291	0.08081	0.56971	1.99762	0.07332
6380	0.29133	1.94432	0.08049	0.57106	1.98963	0.07391
6381	0.29226	1.93683	0.08157	0.57159	1.98134	0.07385
6382	0.29328	1.92909	0.08132	0.57251	1.97352	0.07469
6383	0.29385	1.92154	0.08105	0.57325	1.96598	0.07472
6384	0.29495	1.91508	0.08150	0.57445	1.95846	0.07425
6385	0.29566	1.90818	0.08075	0.57539	1.95210	0.07421
6386	0.29656	1.90146	0.08070	0.57606	1.94567	0.07395
6387	0.29729	1.89530	0.08101	0.57681	1.93976	0.07395
6388	0.29773	1.88987	0.08077	0.57794	1.93418	0.07417
6389	0.29871	1.88454	0.08120	0.57827	1.92842	0.07421
6390	0.29960	1.87967	0.08105	0.57883	1.92333	0.07451
6391	0.29983	1.87533	0.08140	0.57975	1.91870	0.07475
6392	0.30048	1.87091	0.08111	0.58039	1.91417	0.07511
6393	0.30104	1.86746	0.08035	0.58092	1.91037	0.07457
6394	0.30139	1.86444	0.08087	0.58136	1.90718	0.07454
6395	0.30208	1.86193	0.08092	0.58182	1.90466	0.07433
6396	0.30250	1.85963	0.08074	0.58220	1.90227	0.07426
6397	0.30254	1.85818	0.08111	0.58262	1.90014	0.07460
6398	0.30234	1.85706	0.08088	0.58273	1.89863	0.07495
6399	0.30275	1.85658	0.08083	0.58281	1.89800	0.07473
6400	0.30276	1.85660	0.08085	0.58299	1.89777	0.07463
6401	0.30295	1.85683	0.08044	0.58300	1.89810	0.07466
6402	0.30284	1.85761	0.08077	0.58300	1.89902	0.07460
6403	0.30280	1.85896	0.08079	0.58288	1.90048	0.07437
6404	0.30283	1.86074	0.08076	0.58282	1.90214	0.07457
6405	0.30264	1.86220	0.08059	0.58263	1.90364	0.07447
6406	0.30266	1.86435	0.08049	0.58254	1.90582	0.07470
6407	0.30266	1.86665	0.08021	0.58274	1.90822	0.07475
6408	0.30241	1.86990	0.08039	0.58257	1.91088	0.07460
6409	0.30264	1.87287	0.08020	0.58256	1.91388	0.07424
6410	0.30256	1.87638	0.08008	0.58268	1.91740	0.07390
6411	0.30251	1.88025	0.08031	0.58249	1.92077	0.07422
6412	0.30231	1.88453	0.08111	0.58263	1.92459	0.07395
6413	0.30264	1.88838	0.08046	0.58261	1.92877	0.07469
6414	0.30195	1.89313	0.08053	0.58246	1.93288	0.07426
6415	0.30218	1.89776	0.07988	0.58214	1.93720	0.07415
6416	0.30214	1.90282	0.08047	0.58214	1.94237	0.07364
6417	0.30203	1.90856	0.08017	0.58212	1.94768	0.07386
6418	0.30171	1.91390	0.08032	0.58190	1.95300	0.07427
6419	0.30200	1.92014	0.08062	0.58210	1.95872	0.07406
6420	0.30172	1.92655	0.08031	0.58232	1.96435	0.07418
6421	0.30209	1.93268	0.08073	0.58230	1.97002	0.07399
6422	0.30234	1.93971	0.08084	0.58249	1.97618	0.07419
6423	0.30214	1.94693	0.08078	0.58282	1.98280	0.07442
6424	0.30194	1.95349	0.08037	0.58306	1.98948	0.07449
6425	0.30224	1.96142	0.08094	0.58321	1.99614	0.07430
6426	0.30251	1.96867	0.08076	0.58355	2.00310	0.07401
6427	0.30300	1.97686	0.08099	0.58374	2.01017	0.07359
6428	0.30315	1.98455	0.08033	0.58409	2.01755	0.07397
6429	0.30382	1.99289	0.08034	0.58478	2.02492	0.07394
6430	0.30367	2.00161	0.08093	0.58484	2.03245	0.07375
6431	0.30422	2.00995	0.08091	0.58556	2.04034	0.07393
6432	0.30432	2.01839	0.08077	0.58571	2.04851	0.07339
6433	0.30474	2.02727	0.08083	0.58622	2.05613	0.07368
6434	0.30486	2.03626	0.08061	0.58670	2.06429	0.07319
6435	0.30555	2.04517	0.08049	0.58714	2.07286	0.07330
6436	0.30581	2.05477	0.08021	0.58757	2.08155	0.07281
6437	0.30616	2.06408	0.08038	0.58798	2.09033	0.07284
6438	0.30681	2.07342	0.08053	0.58808	2.09944	0.07279
6439	0.30670	2.08295	0.08026	0.58871	2.10804	0.07317
6440	0.30715	2.09269	0.08076	0.58927	2.11699	0.07310
6441	0.30762	2.10177	0.08019	0.58938	2.12573	0.07333
6442	0.30789	2.11164	0.08018	0.58976	2.13520	0.07277
6443	0.30846	2.12145	0.08033	0.59034	2.14463	0.07262
6444	0.30862	2.13111	0.08062	0.59077	2.15423	0.07256
6445	0.30905	2.14095	0.08043	0.59130	2.16349	0.07245
6446	0.30935	2.15037	0.08112	0.59137	2.17348	0.07304
6447	0.30974	2.16062	0.08072	0.59157	2.18304	0.07325
6448	0.30974	2.17030	0.08087	0.59198	2.19287	0.07316
6449	0.31019	2.18043	0.08051	0.59243	2.20251	0.07289
6450	0.31018	2.19044	0.08092	0.59249	2.21253	0.07291
6451	0.31057	2.20024	0.08102	0.59275	2.22248	0.07322
6452	0.31101	2.20994	0.08181	0.59246	2.23248	0.07478
6453	0.31053	2.21960	0.08232	0.59260	2.24260	0.07557
6454	0.31079	2.22916	0.08220	0.59256	2.25201	0.07572
6455	0.31083	2.23934	0.08194	0.59270	2.26180	0.07475
6456	0.31095	2.24903	0.08097	0.59291	2.27168	0.07410
6457	0.31147	2.25901	0.08040	0.59332	2.28245	0.07354
6458	0.31162	2.26879	0.08108	0.59383	2.29239	0.07308
6459	0.31199	2.27888	0.08072	0.59353	2.30253	0.07363
6460	0.31243	2.28880	0.08059	0.59392	2.31184	0.07433
6461	0.31292	2.29906	0.08125	0.59459	2.32084	0.07353
6462	0.31310	2.30829	0.07979	0.59495	2.33008	0.07358
6463	0.31367	2.31894	0.08008	0.59557	2.33992	0.07297
6464	0.31374	2.32840	0.08003	0.59616	2.34984	0.07303
6465	0.31426	2.33814	0.08009	0.59642	2.35955	0.07289
6466	0.31490	2.34772	0.08012	0.59609	2.36919	0.07320
6467	0.31502	2.35812	0.08013	0.59686	2.37823	0.07347
6468	0.31588	2.36776	0.08013	0.59749	2.38758	0.07256
6469	0.31643	2.37768	0.07914	0.59844	2.39640	0.07249
6470	0.31694	2.38778	0.07929	0.59992	2.40555	0.07179
6471	0.31753	2.39699	0.07904	0.60036	2.41457	0.07202
6472	0.31779	2.40684	0.07929	0.60067	2.42422	0.07244
6473	0.31854	2.41673	0.07892	0.60017	2.43339	0.07244
6474	0.31969	2.42636	0.07888	0.60159	2.44254	0.07214
6475	0.32014	2.43656	0.07881	0.60258	2.45202	0.07178
6476	0.32089	2.44592	0.07866	0.60369	2.46083	0.07166
6477	0.32207	2.45568	0.07838	0.60410	2.46974	0.07188
6478	0.32213	2.46512	0.07877	0.60509	2.47838	0.07204
6479	0.32325	2.47500	0.07865	0.60560	2.48732	0.07210
6480	0.32425	2.48434	0.07864	0.60693	2.49652	0.07211
6481	0.32465	2.49420	0.07878	0.60741	2.50617	0.07235
6482	0.32580	2.50345	0.07902	0.60807	2.51514	0.07249
6483	0.32630	2.51290	0.07910	0.60851	2.52418	0.07216
6484	0.32728	2.52273	0.07925	0.60938	2.53301	0.07217
6485	0.32808	2.53203	0.07924	0.61018	2.54175	0.07153
6486	0.32928	2.54134	0.07875	0.61169	2.55071	0.07163
6487	0.33008	2.55096	0.07888	0.61277	2.55937	0.07104
6488	0.33084	2.56024	0.07912	0.61379	2.56828	0.07175
6489	0.33144	2.56953	0.07915	0.61452	2.57719	0.07181
6490	0.33233	2.57889	0.07954	0.61558	2.58617	0.07226
6491	0.33315	2.58726	0.07926	0.61577	2.59504	0.07228
6492	0.33394	2.59677	0.07920	0.61629	2.60381	0.07224
6493	0.33477	2.60563	0.07878	0.61720	2.61286	0.07180
6494	0.33569	2.61454	0.07905	0.61831	2.62189	0.07135
6495	0.33609	2.62390	0.07870	0.61937	2.63052	0.07124
6496	0.33692	2.63215	0.07895	0.61978	2.63912	0.07177
6497	0.33736	2.64071	0.07873	0.62023	2.64818	0.07169
6498	0.33820	2.65032	0.07817	0.62112	2.65669	0.07170
6499	0.33951	2.65781	0.07850	0.62159	2.66547	0.07146
6500	0.33962	2.66670	0.07884	0.62264	2.67446	0.07164
6501	0.34025	2.67526	0.07924	0.62258	2.68317	0.07223
6502	0.34097	2.68364	0.07958	0.62304	2.69169	0.07247
6503	0.34086	2.69236	0.07899	0.62376	2.69970	0.07234
6504	0.34194	2.70039	0.07935	0.62444	2.70774	0.07227
6505	0.34235	2.70868	0.07867	0.62522	2.71634	0.07180
6506	0.34353	2.71673	0.07890	0.62634	2.72478	0.07126
6507	0.34358	2.72518	0.07904	0.62666	2.73266	0.07174
6508	0.34426	2.73316	0.07896	0.62723	2.74070	0.07161
6509	0.34473	2.74071	0.07909	0.62724	2.74866	0.07220
6510	0.34506	2.74825	0.07877	0.62783	2.75666	0.07170
6511	0.34526	2.75538	0.07864	0.62863	2.76436	0.07133
6512	0.34603	2.76284	0.07877	0.62892	2.77214	0.07138
6513	0.34660	2.77073	0.07899	0.62942	2.77959	0.07115
6514	0.34716	2.77727	0.07847	0.62955	2.78705	0.07198
6515	0.34723	2.78427	0.07862	0.62975	2.79416	0.07195
6516	0.34774	2.79056	0.07909	0.63026	2.80106	0.07186
6517	0.34799	2.79702	0.07870	0.63081	2.80771	0.07143
6518	0.34809	2.80296	0.07869	0.63125	2.81427	0.07124
6519	0.34820	2.80955	0.07896	0.63130	2.82092	0.07177
6520	0.34858	2.81457	0.07902	0.63113	2.82737	0.07214
6521	0.34851	2.82008	0.07903	0.63154	2.83379	0.07164
6522	0.34850	2.82536	0.07892	0.63118	2.83977	0.07206
6523	0.34863	2.83063	0.07894	0.63125	2.84560	0.07170
6524	0.34870	2.83517	0.07865	0.63108	2.85147	0.07173
6525	0.34873	2.84019	0.07901	0.63134	2.85680	0.07188
6526	0.34850	2.84405	0.07898	0.63098	2.86152	0.07262
6527	0.34857	2.84832	0.07895	0.63094	2.86642	0.07277
6528	0.34818	2.85204	0.07920	0.63047	2.87103	0.07255
6529	0.34819	2.85534	0.07907	0.62993	2.87574	0.07298
6530	0.34793	2.85837	0.07845	0.62998	2.87974	0.07183
6531	0.34756	2.86166	0.07882	0.63009	2.88375	0.07163
6532	0.34712	2.86407	0.07924	0.62945	2.88753	0.07133
